id,filepath_gambar,jenis,warna_dominan_1,warna_dominan_2,warna_dominan_3,warna_dominan_4,warna_dominan_5,warna_index,teori_warna,warna_kombinasi,rd,gd,bd,rk,gk,bk,hueDiff,satDiff,valDiff,deltaE,contrast,label_kecocokan,probabilitas,rekomendasi_warna
5156,dataset_0/vector/vector(172).jpeg,vector,#fcf6dd,#1c4e60,#f9945a,#c8c9bc,#bdb5a8,172,complementary_sharp,#386BBD,189,181,168,56,107,189,0.499582289,0.592592593,0.0,63.37356115,2.580780339,1.0,0.9999403876839486,#386BBD
5157,dataset_0/vector/vector(172).jpeg,vector,#fcf6dd,#1c4e60,#f9945a,#c8c9bc,#bdb5a8,172,triadic1_soft,#CAE3D9,189,181,168,202,227,217,0.33015873,0.000978953,0.149019608,18.64889034,1.499301752,0.0,8.557622983129624e-05,#CAE3D9
5158,dataset_0/vector/vector(172).jpeg,vector,#fcf6dd,#1c4e60,#f9945a,#c8c9bc,#bdb5a8,172,triadic1_sharp,#38BD8A,189,181,168,56,189,138,0.332915622,0.592592593,0.0,49.19255982,1.172966516,0.0,1.5981295482800847e-05,
5159,dataset_0/vector/vector(172).jpeg,vector,#fcf6dd,#1c4e60,#f9945a,#c8c9bc,#bdb5a8,172,triadic2_soft,#D9CAE3,189,181,168,217,202,227,0.336507937,0.000978953,0.149019608,22.28600357,1.306519014,0.0,3.561669206922458e-06,
5160,dataset_0/vector/vector(172).jpeg,vector,#fcf6dd,#1c4e60,#f9945a,#c8c9bc,#bdb5a8,172,triadic2_sharp,#8A38BD,189,181,168,138,56,189,0.333751044,0.592592593,0.0,90.4544941,3.057760664,1.0,0.9999961946557258,#8A38BD
5161,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_soft,#EEEEEB,198,198,200,238,238,235,0.5,0.002605042,0.149019608,14.32767413,1.467160652,0.0,6.69824486839093e-05,#EEEEEB
5162,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_sharp,#C8C73C,198,198,200,200,199,60,0.498809524,0.69,0.0,68.8334055,1.053233214,0.0,2.0698458605138377e-06,
5163,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_soft,#EEEBEB,198,198,200,238,235,235,0.333333333,0.002605042,0.149019608,13.42269554,1.439020701,0.0,2.410766510505507e-05,#EEEBEB
5164,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_sharp,#C83C3C,198,198,200,200,60,60,0.333333333,0.69,0.0,72.15125995,2.954509441,1.0,0.9999970577665557,#C83C3C
5165,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_soft,#EBEEEB,198,198,200,235,238,235,0.333333333,0.002605042,0.149019608,14.15272205,1.458795784,0.0,2.3786821829104307e-05,
5166,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_sharp,#3CC83C,198,198,200,60,200,60,0.333333333,0.69,0.0,86.16494988,1.293486169,0.0,1.2970084360416145e-05,
5167,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_soft,#F6F8FF,246,244,238,246,248,255,0.49537037,0.002773792,0.035294118,6.914742321,1.036456373,0.0,5.526774357187977e-07,
5168,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_sharp,#4974F6,246,244,238,73,116,246,0.499759152,0.670731707,0.0,89.36532724,3.734868737,1.0,0.9999998688560651,#4974F6
5169,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_soft,#F6FFFC,246,244,238,246,255,252,0.319444444,0.002773792,0.035294118,5.151866616,1.080382138,0.0,5.567133848752915e-07,
5170,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_sharp,#49F6CA,246,244,238,73,246,202,0.33261079,0.670731707,0.0,54.26490513,1.246434455,0.0,1.554488342241622e-05,#49F6CA
5171,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_soft,#FCF6FF,246,244,238,252,246,255,0.347222222,0.002773792,0.035294118,7.912174695,1.035192565,0.0,5.854133962205731e-07,
5172,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_sharp,#CA49F6,246,244,238,202,73,246,0.334055877,0.670731707,0.0,107.5961275,3.294761451,1.0,0.9999995962871124,#CA49F6
5173,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_soft,#C6C7C3,159,158,161,198,199,195,0.486111111,0.001466962,0.149019608,15.28415191,1.568429093,0.0,0.0007038371297752655,#C6C7C3
5174,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_sharp,#88B235,159,158,161,136,178,53,0.499555556,0.683613651,0.066666667,66.80866054,1.074476492,0.0,6.875145158299411e-06,
5175,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_soft,#C7C4C3,159,158,161,199,196,195,0.319444444,0.001466962,0.149019608,14.27366102,1.537192746,0.0,0.0001119531931903952,
5176,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_sharp,#B25F35,159,158,161,178,95,53,0.333777778,0.683613651,0.066666667,51.85350312,1.719946985,0.0,0.005193274282954939,#B25F35
5177,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_soft,#C3C7C4,159,158,161,195,199,196,0.347222222,0.001466962,0.149019608,15.06255874,1.559335378,0.0,0.00040931735925668617,#C3C7C4
5178,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_sharp,#35B25F,159,158,161,53,178,95,0.332888889,0.683613651,0.066666667,63.27877641,1.025347772,0.0,1.517828013809451e-06,
5179,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_soft,#A4A7A0,126,124,129,164,167,160,0.495238095,0.003156478,0.149019608,17.24567858,1.693197712,0.0,0.00017938330858703133,#A4A7A0
5180,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_sharp,#80B235,126,124,129,128,178,53,0.5,0.663487501,0.192156863,70.68014241,1.63890491,0.0,0.20302165500184083,#80B235
5181,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_soft,#A7A3A0,126,124,129,167,163,160,0.338095238,0.003156478,0.149019608,15.60356988,1.649162679,0.0,8.33824502028842e-05,
5182,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_sharp,#B26735,126,124,129,178,103,53,0.333333333,0.663487501,0.192156863,49.08541732,1.041493994,0.0,3.880008912969519e-05,
5183,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_soft,#A0A7A3,126,124,129,160,167,163,0.328571429,0.003156478,0.149019608,16.70549039,1.680905966,0.0,9.967440156327983e-05,
5184,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_sharp,#35B267,126,124,129,53,178,103,0.333333333,0.663487501,0.192156863,62.44480384,1.516633677,0.0,0.003265297404085142,#35B267
5185,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_soft,#C7DAFF,239,221,187,199,218,255,0.498855311,0.002034621,0.062745098,39.11901693,1.05565485,0.0,1.6500957133069735e-06,
5186,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,complementary_sharp,#4781EF,239,221,187,71,129,239,0.499847375,0.485355649,0.0,88.12881975,2.781946733,1.0,0.9999988975284642,#4781EF
5187,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_soft,#C7FFEB,239,221,187,199,255,235,0.331501832,0.002034621,0.062745098,27.97845156,1.20354087,0.0,0.0001061591531680924,#C7FFEB
5188,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic1_sharp,#47EFB5,239,221,187,71,239,181,0.333485958,0.485355649,0.0,57.070658,1.101425725,0.0,1.3344847130258436e-05,
5189,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_soft,#EBC7FF,239,221,187,235,199,255,0.335164835,0.002034621,0.062745098,47.14681193,1.112011541,0.0,3.0312303983661038e-05,
5190,dataset_0/vector/vector(173).jpeg,vector,#c6c6c8,#f6f4ee,#9f9ea1,#7e7c81,#efddbb,173,triadic2_sharp,#B547EF,239,221,187,181,71,239,0.333180708,0.485355649,0.0,114.4942573,3.076863241,1.0,0.9999995469015407,#B547EF
5191,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_soft,#FDFFFF,230,229,229,253,255,255,0.5,0.003495311,0.098039216,8.900278123,1.252684389,0.0,1.235734650988817e-05,
5192,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_sharp,#45E6E6,230,229,229,69,230,230,0.5,0.695652174,0.0,42.86687614,1.21797161,0.0,5.7282976344395303e-05,#45E6E6
5193,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_soft,#FDFFFD,230,229,229,253,255,253,0.333333333,0.003495311,0.098039216,8.910650763,1.25114999,0.0,9.044084282346437e-06,
5194,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_sharp,#45E645,230,229,229,69,230,69,0.333333333,0.695652174,0.0,95.44734501,1.319651254,0.0,0.00025456288389245246,#45E645
5195,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_soft,#FDFDFF,230,229,229,253,253,255,0.333333333,0.003495311,0.098039216,8.412294591,1.237484922,0.0,7.45754668959435e-06,
5196,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_sharp,#4545E6,230,229,229,69,69,230,0.333333333,0.695652174,0.0,108.0710307,5.144483846,1.0,0.9999997299666282,#4545E6
5197,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_soft,#ECF0F3,205,201,199,236,240,243,0.484126984,0.000461708,0.149019608,13.89835763,1.434407073,0.0,5.797154425175846e-06,
5198,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_sharp,#3D9DCD,205,201,199,61,157,205,0.5,0.673170732,0.0,41.8797198,1.850735342,1.0,0.9883317948088897,#3D9DCD
5199,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_soft,#ECF3EE,205,201,199,236,243,238,0.325396825,0.000461708,0.149019608,14.60909913,1.457623789,0.0,3.6492377636728178e-06,
5200,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_sharp,#3DCD6D,205,201,199,61,205,109,0.333333333,0.673170732,0.0,69.80261779,1.258419382,0.0,2.2640473322127376e-05,#3DCD6D
5201,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_soft,#EEECF3,205,201,199,238,236,243,0.341269841,0.000461708,0.149019608,13.36315823,1.403331287,0.0,4.172333976246272e-06,
5202,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_sharp,#6D3DCD,205,201,199,109,61,205,0.333333333,0.673170732,0.0,95.49419953,3.993126336,1.0,0.9999961991209566,#6D3DCD
5203,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_soft,#99FFD9,252,125,172,153,255,217,0.499588287,0.103968254,0.011764706,95.35852645,2.037368272,1.0,0.9999963608775301,#99FFD9
5204,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_sharp,#4BFCBA,252,125,172,75,252,186,0.499532897,0.198412698,0.0,116.4708574,1.838014813,1.0,0.9999613427090146,#4BFCBA
5205,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_soft,#BEFF99,252,125,172,190,255,153,0.334555607,0.103968254,0.011764706,104.4659962,2.07116977,1.0,0.9999797004821922,#BEFF99
5206,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_sharp,#8CFC4B,252,125,172,140,252,75,0.33380785,0.198412698,0.0,136.8977174,1.862066335,1.0,0.9978914155814069,
5207,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_soft,#99BEFF,252,125,172,153,190,255,0.33211106,0.103968254,0.011764706,60.72862266,1.287900886,0.0,0.0003978486870334332,
5208,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_sharp,#4B8CFC,252,125,172,75,140,252,0.332858816,0.198412698,0.0,71.30346949,1.342652916,0.0,0.00549000090544059,
5209,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_soft,#B5FFDF,238,169,198,181,255,223,0.497976237,0.000280112,0.066666667,62.80208957,1.647869597,1.0,0.9852254880666161,#B5FFDF
5210,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_sharp,#47EEA7,238,169,198,71,238,167,0.499190026,0.411764706,0.0,92.51045433,1.263316796,0.0,0.0032176550317032197,
5211,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_soft,#D4FFB5,238,169,198,212,255,181,0.333561823,0.000280112,0.066666667,69.06088982,1.687088774,1.0,0.999110856578132,#D4FFB5
5212,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_sharp,#8DEE47,238,169,198,141,238,71,0.333521363,0.411764706,0.0,112.0801301,1.299053422,1.0,0.5769659045337971,
5213,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_soft,#B5D4FF,238,169,198,181,212,255,0.333104844,0.000280112,0.066666667,36.92642383,1.242681261,0.0,3.809825421967928e-05,
5214,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_sharp,#478DEE,238,169,198,71,141,238,0.333145304,0.411764706,0.0,57.33980065,1.762549974,1.0,0.9932516149660893,#478DEE
5215,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_soft,#94D0EE,200,150,125,148,208,238,0.5,0.003151261,0.149019608,51.54725396,1.542432812,1.0,0.9842240563736809,#94D0EE
5216,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,complementary_sharp,#3C99C8,200,150,125,60,153,200,0.499603175,0.325,0.0,59.77144797,1.232716766,0.0,0.00014077939320420967,
5217,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_soft,#94EEB2,200,150,125,148,238,178,0.333333333,0.003151261,0.149019608,58.87487122,1.864783063,1.0,0.9978711404014747,#94EEB2
5218,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic1_sharp,#3CC86A,200,150,125,60,200,106,0.332539683,0.325,0.0,74.78832882,1.190697044,0.0,6.606466771765117e-05,
5219,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_soft,#B294EE,200,150,125,178,148,238,0.333333333,0.003151261,0.149019608,63.37028564,1.030688398,0.0,2.2783901365713844e-05,
5220,dataset_0/vector/vector(174).jpeg,vector,#e6e5e5,#cdc9c7,#fc7dac,#eea9c6,#c8967d,174,triadic2_sharp,#6A3CC8,200,150,125,106,60,200,0.334126984,0.325,0.0,97.38675748,2.623346077,1.0,0.9999798629552932,#6A3CC8
5221,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_soft,#FFFFFF,253,253,253,255,255,255,0.0,0.0,0.007843137,0.690413131,1.017194905,0.0,7.298694493313485e-07,
5222,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_sharp,#4BFDFD,253,253,253,75,253,253,0.5,0.703557312,0.0,45.96994681,1.231240369,0.0,5.8888231019019555e-06,#4BFDFD
5223,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_soft,#FFFFFF,253,253,253,255,255,255,0.0,0.0,0.007843137,0.690413131,1.017194905,0.0,7.298694493313485e-07,
5224,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_sharp,#4BFD4B,253,253,253,75,253,75,0.333333333,0.703557312,0.0,103.1592794,1.336170304,0.0,2.4653787113689313e-05,#4BFD4B
5225,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_soft,#FFFFFF,253,253,253,255,255,255,0.0,0.0,0.007843137,0.690413131,1.017194905,0.0,7.298694493313485e-07,
5226,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_sharp,#4B4BFD,253,253,253,75,75,253,0.333333333,0.703557312,0.0,117.5507433,5.543815179,1.0,0.9999991398108067,#4B4BFD
5227,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_soft,#AAC3FF,251,227,168,170,195,255,0.499173163,0.002656042,0.015686275,65.43767305,1.392638126,1.0,0.8633801044245287,#AAC3FF
5228,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_sharp,#4B7EFB,251,227,168,75,126,251,0.499897317,0.370517928,0.0,108.1061972,2.934000234,1.0,0.9999997185553732,#4B7EFB
5229,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_soft,#AAFFE6,251,227,168,170,255,230,0.332506497,0.002656042,0.015686275,41.77230056,1.090119556,0.0,3.899423770856473e-06,
5230,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_sharp,#4BFBC8,251,227,168,75,251,200,0.33323065,0.370517928,0.0,59.29655715,1.045370203,0.0,8.038883728203544e-06,
5231,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_soft,#E6AAFF,251,227,168,230,170,255,0.33416017,0.002656042,0.015686275,76.22562763,1.440924552,1.0,0.6623152061319407,
5232,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_sharp,#C84BFB,251,227,168,200,75,251,0.333436017,0.370517928,0.0,127.1929204,2.844411519,1.0,0.9999995730197928,#C84BFB
5233,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_soft,#F99595,105,211,211,249,149,149,0.5,0.100763243,0.149019608,72.98459092,1.214946782,0.0,0.09545792990032914,
5234,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_sharp,#D33F3F,105,211,211,211,63,63,0.5,0.199052133,0.0,102.514745,2.60490768,1.0,0.9999992462284952,#D33F3F
5235,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_soft,#F995F9,105,211,211,249,149,249,0.333333333,0.100763243,0.149019608,86.25547882,1.10885169,0.0,0.00012940904035914474,
5236,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_sharp,#D33FD3,105,211,211,211,63,211,0.333333333,0.199052133,0.0,113.1521304,2.187436327,1.0,0.999984494412705,#D33FD3
5237,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_soft,#F9F995,105,211,211,249,249,149,0.333333333,0.100763243,0.149019608,62.13638866,1.603189593,1.0,0.9998598830764066,#F9F995
5238,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_sharp,#D3D33F,105,211,211,211,211,63,0.333333333,0.199052133,0.0,79.72343462,1.109644419,0.0,5.546370251116209e-06,
5239,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_soft,#65A6A9,131,74,72,101,166,169,0.498296776,0.048014815,0.149019608,54.66273966,2.495186453,1.0,0.9993914192241207,#65A6A9
5240,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_sharp,#35AEB2,131,74,72,53,174,178,0.499683616,0.251865512,0.184313725,65.52142451,2.583373755,1.0,0.9999905522640107,#35AEB2
5241,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_soft,#65A967,131,74,72,101,169,103,0.332585577,0.048014815,0.149019608,66.38743013,2.443720709,1.0,0.9984915099883983,
5242,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_sharp,#35B239,131,74,72,53,178,57,0.333016949,0.251865512,0.184313725,93.51629819,2.494486717,1.0,0.9998359818465323,#35B239
5243,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_soft,#6765A9,131,74,72,103,101,169,0.33408109,0.048014815,0.149019608,48.97360661,1.320245605,0.0,5.473630044673668e-05,
5244,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_sharp,#3935B2,131,74,72,57,53,178,0.333649718,0.251865512,0.184313725,79.57823663,1.306121216,0.0,4.003440924619203e-05,
5245,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_soft,#D7F5FF,249,219,210,215,245,255,0.496794872,0.000236239,0.023529412,23.85676326,1.143133942,0.0,1.315183495720964e-06,
5246,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,complementary_sharp,#4AD0F9,249,219,210,74,208,249,0.499413919,0.546184739,0.0,51.83474985,1.377501158,0.0,0.038124623159182844,#4AD0F9
5247,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_soft,#D7FFE0,249,219,210,215,255,224,0.332371795,0.000236239,0.023529412,28.46253359,1.19753644,0.0,1.635718683114083e-05,#D7FFE0
5248,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic1_sharp,#4AF972,249,219,210,74,249,114,0.332967033,0.546184739,0.0,90.98574052,1.066741719,0.0,5.109421738374711e-06,
5249,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_soft,#E0D7FF,249,219,210,224,215,255,0.334294872,0.000236239,0.023529412,26.68605241,1.049404402,0.0,4.3951788856400914e-07,
5250,dataset_0/vector/vector(175).jpeg,vector,#fdfdfd,#fbe3a8,#69d3d3,#834a48,#f9dbd2,175,triadic2_sharp,#724AF9,249,219,210,114,74,249,0.333699634,0.546184739,0.0,111.6277814,3.960512905,1.0,0.9999985004145399,#724AF9
5251,dataset_0/vector/vector(176).jpeg,vector,#ec7075,#f0f4f3,#e6dbcc,#e1c77f,#e5d6af,176,complementary_soft,#99FFFA,236,112,117,153,255,250,0.498550495,0.125423729,0.074509804,89.57186874,2.526061104,1.0,0.9999979921392211,#99FFFA
5252,dataset_0/vector/vector(176).jpeg,vector,#ec7075,#f0f4f3,#e6dbcc,#e1c77f,#e5d6af,176,complementary_sharp,#46ECE5,236,112,117,70,236,229,0.499692318,0.177966102,0.0,98.60358635,2.015096099,1.0,0.9997736860331626,#46ECE5
5253,dataset_0/vector/vector(176).jpeg,vector,#ec7075,#f0f4f3,#e6dbcc,#e1c77f,#e5d6af,176,triadic1_soft,#9DFF99,236,112,117,157,255,153,0.333517816,0.125423729,0.074509804,103.0166324,2.408252403,1.0,0.9999985034655728,#9DFF99
5254,dataset_0/vector/vector(176).jpeg,vector,#ec7075,#f0f4f3,#e6dbcc,#e1c77f,#e5d6af,176,triadic1_sharp,#4DEC46,236,112,117,77,236,70,0.333025651,0.177966102,0.0,128.943236,1.876763114,1.0,0.9531445649544131,
5255,dataset_0/vector/vector(176).jpeg,vector,#ec7075,#f0f4f3,#e6dbcc,#e1c77f,#e5d6af,176,triadic2_soft,#999DFF,236,112,117,153,157,255,0.333148851,0.125423729,0.074509804,74.58447504,1.207269777,0.0,4.794485125907423e-05,
